Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,Predicted
36,0,1,45768.0,94,0,1
28,1,0,46230.0,94,0,0
25,1,0,24999.0,84,0,0
43,0,1,35916.0,261,1,1
42,0,1,2630.0,179,1,1
44,0,1,27499.0,261,0,0
24,1,0,42081.0,104,0,0
32,1,0,29993.0,46,0,0
23,0,1,26776.0,173,1,1
56,1,0,32547.0,56,0,0
59,1,1,2630.0,175,0,0
57,0,1,41049.0,61,1,1
22,0,1,22435.0,230,0,1
59,0,1,33995.0,73,0,0
43,0,1,33027.0,266,0,0
34,0,1,2630.0,174,1,1
42,0,1,2630.0,77,0,1
44,0,1,41728.0,101,0,1
22,0,1,41723.0,20,1,1
54,0,1,49837.0,292,1,1
69,0,1,44911.0,240,0,0
21,0,1,2630.0,252,1,1
49,0,1,2630.0,268,0,1
44,0,1,57811.0,184,1,1
31,0,1,2630.0,253,1,1
47,0,1,35863.0,49,1,1
26,1,0,33116.0,127,0,0
36,0,1,25710.0,89,0,1
48,0,1,46459.0,239,1,1
39,0,1,52372.0,116,1,1
23,0,0,25751.0,203,0,0
29,0,1,2630.0,204,1,1
54,0,1,44691.0,13,1,1
34,1,0,27108.0,97,0,0
37,0,1,23483.0,162,1,1
25,1,0,40594.0,261,0,0
48,0,1,29428.0,29,1,1
47,0,1,67663.0,69,1,1
23,1,0,29767.0,66,0,0
40,0,1,30561.0,209,1,1
70,0,1,30176.0,30,0,0
55,0,1,2630.0,11,1,1
43,0,1,33871.0,139,0,0
53,0,1,2630.0,241,1,1
25,1,0,28848.0,277,0,0
55,0,1,35941.0,54,1,1
24,0,1,34298.0,99,1,1
33,0,1,2630.0,205,1,1
24,0,1,2630.0,63,0,0
46,0,1,33798.0,110,1,1
28,1,0,41095.0,76,0,0
46,0,1,25702.0,175,0,0
28,1,1,2630.0,187,0,0
43,1,0,28632.0,289,0,0
31,0,1,30795.0,170,0,0
49,1,1,2630.0,242,0,0
40,1,0,2630.0,43,0,0
41,0,1,2630.0,282,1,1
46,0,1,35970.0,243,0,1
29,0,1,38477.0,140,1,1
52,1,0,27065.0,188,0,0
65,0,1,77700.0,25,1,1
44,0,1,40829.0,238,1,1
21,1,1,32198.0,184,0,0
23,0,1,28878.0,23,0,0
26,0,1,2630.0,226,0,0
39,0,1,2630.0,103,0,0
66,0,1,45819.0,206,0,0
27,0,1,37911.0,67,1,1
75,1,0,53586.0,269,0,0
47,0,1,42283.0,270,1,1
20,0,1,22435.0,258,0,0
53,0,1,40777.0,152,0,0
22,1,0,33379.0,279,0,0
50,0,1,29405.0,239,1,1
21,0,1,67207.0,70,1,1
63,0,1,25918.0,98,0,0
25,0,1,30113.0,179,0,1
26,1,0,77866.0,150,0,0
48,1,0,43381.0,193,0,0
34,0,1,26965.0,42,1,1
40,0,1,33242.0,54,1,1
33,0,1,46350.0,198,1,1
59,0,1,2630.0,79,1,1
59,1,0,47202.0,203,0,0
37,0,1,48386.0,94,0,1
28,1,0,29812.0,38,0,0
34,1,0,2630.0,168,0,0
48,0,1,53753.0,75,1,1
27,0,1,43309.0,66,0,0
48,0,1,43561.0,227,1,1
56,0,1,66607.0,223,1,1
26,0,1,2630.0,242,0,0
28,1,0,49327.0,41,0,0
51,0,1,42610.0,226,1,1
44,1,0,29186.0,10,0,0
43,0,1,30192.0,290,1,1
49,0,1,41120.0,29,0,0
22,1,0,57573.0,111,0,0
45,1,1,55120.0,285,0,0
66,1,0,54572.0,185,0,0
45,1,0,28500.0,68,0,0
73,0,1,2630.0,293,1,1
46,0,1,34616.0,36,1,1
54,0,1,36686.0,164,0,0
68,0,1,33285.0,255,1,1
42,0,1,27853.0,215,0,1
21,1,1,35751.0,31,0,0
33,1,0,30431.0,219,0,0
48,0,1,2630.0,242,1,1
44,0,1,22584.0,189,1,1
52,0,1,45051.0,272,1,1
58,0,1,44611.0,166,0,0
33,0,1,2630.0,213,0,1
24,1,0,19441.0,63,0,0
41,0,1,36949.0,69,0,0
61,0,1,44407.0,215,1,1
32,0,1,38014.0,179,1,1
25,1,0,39613.0,90,0,0
49,0,1,30569.0,276,1,1
44,0,1,25192.0,39,1,1
40,0,1,46225.0,64,1,1
46,0,1,49138.0,292,1,1
26,0,1,37684.0,254,0,0
48,0,1,41620.0,28,1,1
49,1,0,32182.0,108,0,0
26,0,1,51709.0,161,1,1
59,0,1,2630.0,297,0,1
64,1,0,46424.0,242,0,0
53,0,1,51709.0,104,1,1
24,1,0,26514.0,145,0,0
24,1,0,31480.0,32,0,0
42,0,1,2630.0,88,1,1
26,0,1,29396.0,262,0,1
78,0,1,53828.0,280,0,0
54,0,1,41539.0,104,1,1
21,1,0,23788.0,293,0,0
49,0,1,41576.0,110,1,1
63,0,1,22302.0,216,0,0
36,0,1,32968.0,116,0,1
23,0,1,38324.0,156,0,1
44,0,1,37376.0,167,1,1
29,1,0,2630.0,257,0,0
24,0,1,29509.0,244,0,0
24,1,0,49658.0,43,0,0
78,0,1,66112.0,107,0,0
58,0,1,30376.0,297,1,1
51,0,1,31831.0,223,0,1
28,1,0,56470.0,104,0,0
34,0,1,46233.0,272,1,1
41,0,1,42360.0,262,1,1
42,0,1,2630.0,278,0,1
40,0,1,27789.0,75,1,1
52,1,0,36817.0,93,0,0
24,1,0,2630.0,292,0,0
66,1,0,42321.0,67,0,0
36,0,1,2630.0,278,0,1
42,0,1,55106.0,271,1,1
52,0,1,2630.0,71,0,0
29,0,1,2630.0,215,1,1
24,1,0,34011.0,273,0,0
24,1,0,31863.0,261,0,0
23,1,1,24401.0,238,0,0
77,0,1,29113.0,123,1,1
26,0,1,40821.0,269,0,1
30,1,0,43937.0,96,0,0
37,0,1,37896.0,232,1,1
21,0,1,2630.0,68,1,1
53,0,1,2630.0,275,1,1
52,0,1,30058.0,39,1,1
54,0,1,48597.0,189,1,1
42,0,1,37915.0,75,1,1
56,0,1,63139.0,197,0,1
30,0,1,34700.0,152,1,1
58,0,1,2630.0,70,1,1
75,0,0,27313.0,97,0,0
21,0,1,23774.0,168,1,1
44,0,1,2630.0,157,1,1
46,0,1,64698.0,264,1,1
26,1,0,26906.0,242,0,0
48,0,1,33821.0,272,1,1
22,1,0,22298.0,112,0,0
24,1,0,51320.0,111,0,0
42,0,1,26405.0,96,0,0
34,0,1,25842.0,277,1,1
24,0,1,21431.0,142,1,1
43,0,1,2630.0,151,0,1
53,0,1,92898.0,99,1,1
35,0,1,31596.0,178,1,1
52,0,1,34269.0,140,0,0
43,0,1,25203.0,82,0,1
39,0,1,31388.0,76,1,1
24,1,0,23748.0,33,0,0
30,0,0,2630.0,65,0,0
59,0,1,51965.0,103,1,1
41,0,1,31554.0,209,1,1
47,0,1,43620.0,34,1,1
75,0,1,2630.0,253,1,1
26,1,0,37567.0,73,0,0
24,1,0,2630.0,140,0,0
29,0,1,2630.0,163,1,1
51,0,1,36712.0,290,1,1
41,0,1,49161.0,69,1,1
51,0,1,38674.0,242,1,1
38,0,1,45714.0,199,1,1
33,0,1,32326.0,84,1,1
43,0,1,38075.0,259,1,1
22,0,1,43083.0,206,0,0
36,0,1,52712.0,49,1,1
64,1,0,30725.0,74,0,0
38,0,1,36809.0,62,1,1
25,1,0,2630.0,28,0,0
55,0,1,23325.0,142,0,0
56,1,0,25307.0,139,0,0
54,0,1,45642.0,267,0,0
46,0,1,52002.0,248,1,1
21,1,0,2630.0,228,0,0
32,0,1,60174.0,179,1,1
36,0,1,39456.0,127,1,1
25,0,1,41918.0,112,1,1
39,0,1,34345.0,268,0,0
49,0,1,32562.0,137,1,1
30,0,1,49822.0,44,0,0
52,0,1,2630.0,63,1,1
36,0,1,39207.0,42,1,1
49,0,1,55958.0,101,1,1
21,0,1,38029.0,71,0,0
23,1,0,35708.0,139,0,0
33,0,1,21909.0,284,1,1
66,0,1,45701.0,221,1,1
40,0,1,46262.0,154,1,1
47,0,1,50512.0,182,1,1
28,0,1,51937.0,107,1,1
23,1,0,31174.0,57,0,0
35,0,1,34116.0,116,1,1
42,0,1,38928.0,60,1,1
46,0,1,2630.0,189,1,1
43,0,1,40840.0,79,1,1
47,0,1,26231.0,244,1,1
24,0,1,29746.0,180,1,1
48,0,1,38002.0,51,1,1
41,0,1,33199.0,187,1,1
21,1,1,37599.0,141,0,0
33,0,1,49897.0,211,1,1
32,1,0,2630.0,120,0,0
51,0,1,30167.0,81,1,1
24,0,1,26255.0,111,0,0
56,0,1,37051.0,84,0,0
30,1,0,34809.0,199,0,0
37,0,1,32568.0,156,1,1
50,1,0,36350.0,157,0,0
69,0,1,47554.0,56,1,1
25,1,0,21487.0,104,0,0
30,0,1,40669.0,103,1,1
28,0,0,2630.0,41,0,0
42,0,1,39952.0,233,1,1
24,0,1,33870.0,136,0,0
59,0,1,29823.0,199,1,1
72,1,0,32688.0,147,0,0
48,0,1,2630.0,51,1,1
27,0,1,47995.0,24,1,1
55,1,0,21398.0,190,0,0
36,0,1,22201.0,256,1,1
34,0,1,69856.0,237,1,1
23,1,0,20454.0,94,0,0
42,1,0,51129.0,268,0,0
64,0,1,29592.0,45,0,0
48,0,1,39340.0,205,1,1
54,0,1,2630.0,281,1,1
33,0,1,55367.0,192,0,0
20,0,1,26588.0,147,0,0
25,1,0,51947.0,55,0,0
38,0,1,46120.0,237,1,1
49,0,1,2630.0,67,1,1
27,1,0,2630.0,240,0,0
21,0,1,32454.0,104,1,1
22,1,0,41208.0,145,0,0
47,0,1,36126.0,35,1,1
42,0,1,38056.0,133,1,1
21,0,1,26950.0,168,1,1
72,0,1,2630.0,198,1,1
37,0,1,34451.0,92,1,1
27,0,1,42018.0,151,1,1
65,0,1,48738.0,132,0,0
61,0,1,52728.0,245,1,1
37,0,1,48924.0,195,1,1
23,0,1,29575.0,281,1,1
35,0,1,33543.0,285,1,1
38,1,0,2630.0,87,0,0
24,0,1,32619.0,74,1,1
37,0,1,79234.0,106,0,0
33,0,1,29318.0,91,1,1
21,1,0,43966.0,281,0,0
69,0,1,28248.0,167,1,1
21,0,1,32644.0,214,0,1
32,0,1,2630.0,229,0,1
25,1,0,21357.0,224,0,0
47,0,1,47564.0,111,0,1
38,0,0,32424.0,160,0,0
41,1,0,32332.0,60,0,0
32,0,1,17739.0,277,1,1
23,0,1,28178.0,115,0,0
34,1,0,38465.0,103,0,0
25,0,1,31619.0,273,1,1
58,0,1,2630.0,77,0,0
26,1,0,39199.0,281,0,0
24,1,0,26047.0,47,0,0
45,1,1,24426.0,212,0,0
51,0,1,42024.0,124,0,0
45,0,1,2630.0,125,0,0
43,0,1,42369.0,104,1,1
66,0,1,2630.0,282,0,0
26,1,0,23376.0,240,0,0
53,0,1,46726.0,283,1,1
23,0,1,26589.0,13,1,1
31,0,1,2630.0,239,0,0
24,0,1,41860.0,19,1,1
47,0,1,2630.0,276,1,1
60,0,1,2630.0,292,1,1
70,1,1,45908.0,119,0,0
21,0,1,25772.0,141,0,0
32,0,1,2630.0,132,1,1
35,0,1,50933.0,171,1,1
38,0,1,39226.0,207,1,1
66,1,0,2630.0,42,0,0
64,0,1,33868.0,45,0,0
34,1,0,25282.0,41,0,0
39,0,1,38454.0,155,1,1
55,0,1,60170.0,236,1,1
45,0,0,33679.0,276,0,0
27,1,0,33164.0,221,0,0
23,1,0,21089.0,65,0,0
27,0,1,2630.0,162,0,1
50,1,0,2630.0,255,0,0
77,1,0,31923.0,100,0,0
43,1,0,36942.0,21,0,0
25,0,1,46851.0,148,1,1
38,0,1,2630.0,194,1,1
26,1,0,39174.0,245,0,0
45,0,1,60647.0,218,1,1
48,0,1,35578.0,101,1,1
33,0,1,2630.0,117,1,1
62,1,0,28654.0,94,0,0
27,1,0,28753.0,229,0,0
23,0,1,42239.0,37,1,1
49,0,1,52966.0,36,1,1
31,0,1,2630.0,273,0,0
24,0,1,93242.0,128,1,1
43,0,1,31469.0,96,1,1
74,0,1,55358.0,206,0,0
25,1,0,23992.0,280,0,0
52,0,1,39036.0,96,1,1
40,0,1,36691.0,133,1,1
29,0,1,25617.0,46,1,1
43,0,1,2630.0,143,0,1
22,0,0,51890.0,159,0,0
29,0,1,2630.0,13,1,1
49,0,1,39444.0,17,1,1
34,0,1,28881.0,126,1,1
56,0,1,44557.0,172,1,1
63,0,1,65482.0,271,1,1
43,0,1,35142.0,220,1,1
48,0,1,73908.0,237,1,1
29,0,1,33896.0,275,0,0
28,0,1,2630.0,195,1,1
38,0,1,26815.0,264,1,1
24,1,0,24704.0,276,0,0
40,0,1,40557.0,280,1,1
38,0,1,35316.0,168,1,1
26,0,1,29698.0,289,1,1
63,1,1,2630.0,216,0,0
72,0,1,33002.0,127,1,1
21,0,1,29395.0,55,0,0
26,1,1,2630.0,222,0,0
38,0,1,39000.0,204,1,1
36,1,0,43515.0,102,0,0
61,0,1,24030.0,102,1,1
50,0,1,32855.0,93,1,1
22,0,1,2630.0,27,1,1
47,0,1,51060.0,131,1,1
41,0,1,31286.0,255,1,1
49,0,1,49161.0,139,0,1
43,0,1,35919.0,79,1,1
70,1,1,2630.0,228,0,0
22,1,0,2630.0,166,0,0
26,0,1,42313.0,19,1,1
56,0,1,33691.0,191,0,0
58,0,1,2630.0,222,1,1
44,0,1,20280.0,135,1,1
64,0,1,35018.0,138,1,1
41,0,1,41557.0,280,1,1
22,0,1,31759.0,186,1,1
47,0,1,44678.0,266,0,0
73,0,1,49705.0,74,0,0
52,1,0,29750.0,168,0,0
21,0,1,24374.0,200,1,1
70,0,1,2630.0,43,1,1
55,0,1,43129.0,223,1,1
63,0,1,48820.0,179,0,1
22,1,0,40803.0,47,0,0
35,0,1,39132.0,62,1,1
39,0,1,25928.0,39,1,1
28,0,1,2630.0,263,0,0
22,0,1,21760.0,45,0,0
68,1,0,27529.0,43,0,0
23,1,0,31098.0,73,0,0
43,0,1,2630.0,287,1,1
34,0,1,27497.0,208,0,1
57,0,1,42315.0,221,1,1
28,1,0,2630.0,226,0,0
49,0,1,38343.0,115,0,1
53,0,1,2630.0,40,1,1
24,1,0,47281.0,173,0,0
37,0,1,25997.0,262,0,0
71,1,0,2630.0,285,0,0
26,1,0,25893.0,110,0,0
69,1,0,38546.0,296,0,0
54,0,1,23775.0,298,1,1
32,1,0,39805.0,81,0,0
48,1,0,31535.0,113,0,0
36,0,1,21321.0,279,1,1
78,0,1,2630.0,270,0,0
41,0,1,38821.0,91,1,1
38,0,1,41035.0,170,1,1
27,0,1,29085.0,199,0,0
51,0,1,38634.0,43,1,1
48,1,0,27668.0,293,0,0
23,1,0,36594.0,116,0,0
35,1,0,2630.0,142,0,0
29,0,1,36340.0,124,1,1
43,0,1,27543.0,94,0,0
33,1,0,36717.0,218,0,0
38,0,1,2630.0,187,0,0
33,1,0,27715.0,218,0,0
51,1,0,2630.0,172,0,0
67,0,1,75700.0,129,1,1
54,1,0,2630.0,263,0,0
37,0,1,2630.0,239,1,1
57,0,1,2630.0,106,1,1
65,0,1,43685.0,250,1,1
55,0,1,29622.0,262,1,1
49,0,1,70399.0,45,0,1
28,0,1,2630.0,178,0,0
65,0,1,2630.0,28,0,0
40,0,1,2630.0,18,0,0
52,0,1,34039.0,156,1,1
48,1,0,2630.0,28,0,0
42,0,1,34940.0,21,0,1
22,0,1,17375.0,31,1,1
47,1,0,2630.0,64,0,0
48,0,1,39461.0,289,1,1
28,1,0,22059.0,25,0,0
25,1,0,46726.0,121,0,0
42,1,0,31171.0,279,0,0
29,0,1,31995.0,227,0,0
66,1,0,30612.0,160,0,0
47,0,1,51923.0,289,1,1
21,0,1,30119.0,45,1,1
55,0,1,32120.0,212,1,1
38,0,1,31074.0,254,1,1
26,0,1,32608.0,150,1,1
52,0,1,30979.0,122,1,1
24,0,1,26192.0,75,1,1
33,0,0,2630.0,159,1,1
25,0,1,41290.0,92,0,1
41,1,0,40630.0,240,0,0
24,1,0,26762.0,262,0,0
31,0,0,27580.0,30,0,0
29,0,1,31256.0,231,1,1
47,0,1,35147.0,254,1,1
23,0,1,33071.0,100,1,1
41,0,1,30754.0,219,1,1
28,1,0,33101.0,102,0,0
69,0,1,2630.0,86,1,1
38,0,1,32046.0,193,1,1
25,0,1,39389.0,71,1,1
74,0,1,54011.0,242,1,1
40,0,0,2630.0,12,0,0
60,0,1,37071.0,166,1,1
26,1,0,37751.0,249,0,0
26,1,0,51935.0,43,0,0
40,0,1,2630.0,231,0,0
33,1,0,2630.0,138,0,0
23,1,0,53538.0,60,0,0
23,1,0,33063.0,215,0,0
57,1,0,28506.0,265,0,0
67,0,1,65487.0,20,0,0
49,0,1,86084.0,226,1,1
59,0,1,42980.0,238,1,1
36,1,0,33194.0,283,0,0
76,0,1,30352.0,185,0,0
71,0,1,25125.0,142,1,1
35,0,1,33012.0,145,1,1
30,0,1,32634.0,142,1,1
33,0,1,29727.0,213,1,1
46,0,1,2630.0,98,1,1
69,0,1,44725.0,146,0,0
53,0,1,42410.0,106,0,0
35,0,1,30120.0,56,1,1
24,0,1,23428.0,197,0,0
48,0,1,62477.0,48,1,1
27,1,0,30138.0,63,0,0
48,0,1,37154.0,113,1,1
43,0,1,2630.0,162,0,0
28,1,0,43221.0,140,0,0
61,1,0,28615.0,249,0,0
49,0,1,30330.0,252,0,0
24,1,0,36149.0,64,0,0
23,0,0,30929.0,155,1,1
46,0,1,44772.0,168,0,1
28,1,0,33369.0,260,0,0
62,1,0,20724.0,205,0,0
52,0,1,23542.0,87,1,1
22,0,1,37124.0,133,0,0
53,0,1,33148.0,253,1,1
54,0,1,43363.0,53,1,1
24,1,1,26340.0,202,0,0
54,0,1,52725.0,115,0,0
46,0,1,29990.0,89,1,1
22,1,0,31797.0,52,0,0
23,0,1,25957.0,238,1,1
47,0,1,34304.0,126,0,1
21,1,0,35844.0,116,0,0
43,0,1,39568.0,29,1,1
23,0,1,28165.0,291,1,1
39,0,1,25591.0,141,1,1
40,0,1,27437.0,273,1,1
39,0,1,40012.0,63,0,0
48,0,1,2630.0,145,1,1
50,0,1,26692.0,262,1,1
54,0,1,63909.0,257,0,1
34,1,0,25580.0,91,0,0
51,0,1,47202.0,34,1,1
51,0,1,47942.0,151,1,1
23,0,1,50471.0,109,0,1
54,0,1,2630.0,175,1,1
38,0,1,26782.0,188,1,1
36,0,1,37665.0,34,1,1
24,1,0,31376.0,110,0,0
26,1,0,29600.0,110,0,0
71,0,1,55774.0,194,1,1
58,0,1,42661.0,53,1,1
36,1,0,37408.0,72,0,0
45,1,0,2630.0,106,0,0
23,1,0,37219.0,156,0,0
47,0,1,30492.0,268,1,1
24,0,0,49641.0,219,0,0
23,0,1,24536.0,42,0,0
23,1,0,22586.0,76,0,0
24,0,0,35066.0,298,0,0
38,0,1,29832.0,57,1,1
27,0,1,37669.0,184,1,1
23,1,0,36585.0,258,0,0
25,0,1,34691.0,100,0,0
47,0,1,2630.0,214,1,1
51,1,0,41154.0,224,0,0
37,1,0,28406.0,288,0,0
26,1,0,37467.0,83,0,0
61,0,1,2630.0,195,1,1
35,0,1,2630.0,63,1,1
23,1,0,24848.0,198,0,0
27,1,0,26578.0,208,0,0
48,0,1,33145.0,48,1,1
25,0,1,61653.0,197,0,1
23,1,0,28477.0,268,0,0
38,0,1,28696.0,141,1,1
38,0,1,2630.0,43,1,1
27,1,0,24888.0,136,0,0
24,1,0,28309.0,39,0,0
54,0,1,25751.0,232,1,1
25,1,0,2630.0,107,0,0
35,0,1,19847.0,106,1,1
35,0,1,40707.0,159,1,1
39,0,1,26359.0,233,0,1
35,0,1,16378.0,255,1,1
68,0,1,24925.0,138,0,0
33,1,0,30199.0,237,0,0
26,1,0,35465.0,43,0,0
21,1,0,34932.0,73,0,0
30,1,0,2630.0,181,0,0
55,0,1,45855.0,149,1,1
44,0,1,32689.0,67,1,1
27,0,0,2630.0,128,0,0
37,0,1,2630.0,38,0,0
49,0,1,2630.0,165,0,0
32,0,0,2630.0,171,1,1
49,0,1,49584.0,152,1,1
23,0,1,44000.0,147,1,1
43,0,1,28019.0,89,1,1
41,0,1,40270.0,204,1,1
51,0,1,50826.0,130,1,1
58,0,1,35653.0,218,1,1
53,0,1,2630.0,296,1,1
53,0,0,2630.0,182,0,0
42,0,1,30316.0,207,1,1
25,1,0,31251.0,89,0,0
47,0,1,67684.0,45,1,1
23,1,0,29186.0,245,0,0
69,0,1,58720.0,22,1,1
66,0,1,24599.0,213,0,0
31,0,1,29775.0,68,1,1
26,1,0,2630.0,86,0,0
41,0,1,35297.0,57,1,1
34,1,0,30105.0,267,0,0
25,1,0,28342.0,191,0,0
34,0,1,46468.0,232,1,1
56,0,1,30089.0,130,1,1
58,0,1,43299.0,144,1,1
22,1,0,37629.0,283,0,0
52,1,0,25811.0,24,0,0
77,0,1,36581.0,191,0,0
68,1,0,50183.0,150,0,0
36,0,1,30601.0,115,1,1
38,0,1,44110.0,212,1,1
43,0,1,35380.0,54,1,1
62,1,0,32411.0,177,0,0
56,0,1,25054.0,200,1,1
22,0,0,24488.0,216,0,0
48,1,0,30016.0,278,0,0
26,0,1,24947.0,158,0,0
54,0,1,2630.0,115,1,1
31,0,1,59255.0,61,1,1
29,1,0,2630.0,47,0,0
28,0,0,49975.0,239,0,0
48,0,1,39461.0,289,1,1
22,0,1,41563.0,289,0,0
46,0,0,27946.0,220,0,0
55,0,1,43746.0,47,1,1
68,0,1,47967.0,29,1,1
80,1,0,2630.0,110,0,0
52,0,1,27469.0,38,1,1
43,0,1,2630.0,149,0,1
49,0,1,2630.0,262,1,1
43,0,1,2630.0,186,1,1
60,0,1,23337.0,239,1,1
32,0,1,30246.0,244,1,1
22,0,1,2630.0,277,1,1
25,1,0,2630.0,257,0,0
47,0,1,47597.0,172,1,1
68,1,0,31532.0,64,0,0
22,1,0,32776.0,209,0,0
27,1,1,29486.0,255,1,1
37,0,1,36431.0,219,1,1
24,0,1,47135.0,135,0,0
38,0,1,2630.0,249,0,1
40,0,1,2630.0,194,0,0
38,0,1,23664.0,254,1,1
69,0,1,41362.0,255,0,0
45,0,1,32023.0,287,1,1
61,0,1,41128.0,175,1,1
47,1,0,40048.0,283,0,0
49,1,0,36710.0,257,0,0
27,1,0,2630.0,185,0,0
65,0,1,39170.0,133,1,1
40,0,1,41593.0,19,1,1
28,0,1,2630.0,151,1,1
45,0,1,31302.0,208,1,1
31,0,1,33880.0,81,1,1
47,0,1,34542.0,53,1,1
32,1,0,2630.0,167,0,0
30,0,1,32966.0,258,1,1
32,1,0,28445.0,184,0,0
55,0,1,36275.0,199,1,1
31,1,0,28474.0,208,0,0
39,0,1,49913.0,130,1,1
26,0,1,24549.0,67,0,1
67,1,0,2630.0,266,0,0
56,0,1,42344.0,174,1,1
34,0,1,2630.0,174,1,1
22,1,0,27356.0,222,0,0
25,0,1,2630.0,47,1,1
25,1,0,2630.0,15,0,0
23,1,0,31657.0,213,0,0
71,0,1,51117.0,232,1,1
33,0,1,2630.0,156,1,1
52,0,1,39711.0,59,1,1
52,0,1,36292.0,52,0,0
25,1,1,32589.0,69,0,0
25,1,0,32223.0,230,0,0
51,0,1,30084.0,63,1,1
60,0,1,2630.0,39,1,1
27,1,0,26344.0,276,0,0
54,0,1,41150.0,49,0,0
55,0,1,27012.0,98,0,0
25,0,1,35996.0,266,1,1
33,1,0,33572.0,158,1,1
68,1,0,39705.0,214,0,0
39,0,1,30770.0,171,0,0
39,0,1,35965.0,177,1,1
76,0,1,27792.0,51,0,0
32,1,0,40827.0,207,0,0
23,0,1,19740.0,231,0,0
50,0,1,38357.0,96,0,0
53,0,1,44591.0,204,0,0
55,0,1,35335.0,23,1,1
39,0,1,50877.0,96,1,1
34,0,0,34576.0,63,0,0
61,1,0,50117.0,60,0,0
36,0,1,34272.0,147,1,1
41,0,1,26601.0,291,1,1
23,1,0,40652.0,147,0,0
48,1,0,26878.0,25,0,0
22,1,0,28212.0,106,0,0
50,0,1,2630.0,178,1,1
50,0,1,34637.0,259,0,1
54,0,1,2630.0,238,0,0
40,0,1,2630.0,165,1,1
40,0,1,35057.0,282,1,1
69,0,1,2630.0,49,1,1
29,1,0,28909.0,34,0,0
43,0,1,58398.0,133,1,1
46,0,1,38787.0,272,1,1
37,0,1,21471.0,169,1,1
69,0,1,43741.0,20,1,1
43,0,1,37536.0,246,0,0
30,0,1,38996.0,75,1,1
25,0,1,30537.0,193,0,0
23,1,0,36083.0,158,0,0
43,0,1,40331.0,208,0,1
40,0,1,23143.0,270,1,1
61,0,1,47797.0,131,1,1
34,0,1,37835.0,251,1,1
64,0,1,46425.0,292,1,1
22,0,1,25576.0,283,0,0
49,0,1,34079.0,190,0,0
72,1,0,28884.0,150,0,0
49,0,1,48600.0,147,1,1
46,0,1,30845.0,213,1,1
47,0,1,52823.0,220,1,1
43,0,1,39124.0,209,1,1
52,0,1,45051.0,272,1,1
53,0,1,37204.0,79,1,1
53,1,0,45752.0,163,0,0
38,1,0,2630.0,238,0,0
55,1,0,2630.0,76,0,0
33,0,1,2630.0,42,1,1
56,0,1,77626.0,254,1,1
24,1,0,29214.0,207,0,0
39,0,1,21028.0,233,1,1
73,0,1,24049.0,126,1,1
21,1,0,33380.0,105,0,0
24,0,1,38492.0,115,1,1
49,0,1,28844.0,69,1,1
32,0,1,27868.0,214,1,1
40,0,1,38845.0,176,1,1
52,0,1,33298.0,245,1,1
63,0,1,27718.0,226,0,0
22,0,1,2630.0,30,0,0
24,1,0,37962.0,15,0,0
45,0,1,53949.0,59,1,1
54,0,1,33209.0,241,0,1
65,0,1,2630.0,178,1,1
45,0,1,2630.0,257,1,1
46,0,1,37804.0,247,1,1
63,0,1,2630.0,88,1,1
45,0,1,36938.0,81,1,1
74,1,0,31537.0,191,0,0
55,0,1,51430.0,132,1,1
45,0,1,48188.0,109,1,1
23,1,0,36392.0,88,0,0
22,1,0,2630.0,92,0,0
49,0,1,43967.0,202,0,0
49,0,1,49667.0,138,1,1
46,0,1,39519.0,285,1,1
24,0,1,48633.0,103,0,0
45,0,1,2630.0,202,1,1
54,0,1,36415.0,264,0,0
26,1,0,29258.0,97,0,0
35,0,1,51334.0,266,1,1
51,0,1,63718.0,105,1,1
28,0,1,46866.0,124,0,0
23,1,0,26055.0,100,0,0
57,1,0,50030.0,93,0,0
55,0,1,44950.0,80,1,1
67,0,1,37153.0,219,1,1
45,0,1,195863.0,109,1,1
36,0,1,2630.0,113,1,1
78,0,1,30593.0,260,1,1
66,0,1,38288.0,236,1,1
25,0,1,48134.0,144,1,1
47,0,1,41307.0,21,1,1
22,0,0,27252.0,23,0,0
23,0,1,2630.0,174,0,1
22,1,0,33349.0,11,0,0
24,1,0,18442.0,186,0,0
40,1,0,2630.0,251,0,0
38,0,1,41998.0,10,0,0
25,1,0,2630.0,189,0,0
56,0,1,2630.0,82,1,1
37,1,0,29949.0,168,0,0
55,0,1,61093.0,268,1,1
27,1,0,25875.0,108,0,0
56,1,0,2630.0,212,0,0
22,0,1,29446.0,175,1,1
37,0,1,38889.0,194,1,1
38,0,1,35905.0,19,0,0
65,0,1,43829.0,208,1,1
54,0,1,49631.0,266,1,1
47,0,1,37251.0,42,1,1
45,0,1,35816.0,272,1,1
44,0,1,30691.0,210,1,1
57,0,1,34483.0,202,1,1
41,0,1,31864.0,114,1,1
53,1,0,38457.0,73,0,0
38,0,1,39069.0,184,1,1
37,0,1,29785.0,124,1,1
27,0,1,29503.0,59,1,1
23,0,1,35233.0,11,0,0
42,0,1,2630.0,199,1,1
44,0,1,42182.0,195,1,1
46,0,1,2630.0,150,0,0
24,0,1,55132.0,83,0,0
22,0,1,40276.0,46,0,0
24,0,1,2630.0,212,1,1
36,0,1,2630.0,291,1,1
26,1,0,21031.0,236,0,0
50,0,1,43044.0,248,1,1
24,0,1,19416.0,95,1,1
28,0,0,2630.0,260,0,0
22,1,0,23451.0,163,0,0
40,0,1,43319.0,231,1,1
